sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,25-34,5.0,3.0,4.0,1.9,8.5,1.0,4.0,3.25,4.0,3.0,5.999999999999999,6.3999999999999995,5.5,1.0,3.25,3.4,2.5,5.333333333333334,3.0,10.0,10.0,1.0,10.0,10.0,4.6,4.6,5.5,2.8,1.0,5.0,8.2,8.714285714285715,2.125,1.0,2.5,1.0,4.375,5.5,2.125,1.0,1.0,1.0,5.86,5.5,3.3076923076923075,7.0,7.666666666666667,2.0,10.0,1.0,1.0,7.0,5.235294117647058,3.4827586206896552,1.0,1.0,3.25,6.25
1.0,45-54,5.0,3.0,5.0,2.8,3.25,1.0,4.0,3.25,4.0,2.25,8.0,7.6000000000000005,7.75,1.0,1.0,4.0,1.25,7.0,3.0,7.75,10.0,5.5,6.25,10.0,4.6,6.3999999999999995,1.0,1.0,1.0,4.333333333333333,6.3999999999999995,8.071428571428573,3.25,1.0,3.25,1.0,5.5,7.75,4.375,7.0,1.0,1.0,6.579999999999999,5.5,3.769230769230769,5.5,6.333333333333333,1.0,1.0,1.0,5.5,4.0,5.764705882352941,4.724137931034482,1.0,1.0,1.0,4.0
2.0,45-54,5.0,3.0,4.0,5.5,6.25,1.0,4.0,1.0,4.0,1.5,5.999999999999999,5.199999999999999,6.25,1.0,1.0,4.0,1.75,5.0,3.0,7.75,10.0,1.0,10.0,10.0,6.3999999999999995,6.3999999999999995,1.0,10.0,10.0,3.6666666666666665,10.0,7.428571428571429,3.25,1.0,4.75,1.0,3.25,5.5,2.125,4.0,1.0,1.0,6.579999999999999,5.5,4.230769230769231,6.5,7.0,2.25,1.0,1.0,5.5,2.5,4.705882352941176,2.5517241379310347,1.0,1.0,1.0,4.75
1.0,25-34,5.0,3.0,3.0,6.3999999999999995,5.5,1.0,4.0,3.25,1.0,1.75,7.0,5.8,6.625,1.0,1.0,4.6,2.0,5.0,3.0,7.75,10.0,5.5,7.0,10.0,6.3999999999999995,8.2,5.5,1.0,2.8,4.0,10.0,8.071428571428573,2.125,1.0,2.5,1.0,3.25,5.5,1.0,4.0,1.0,1.0,5.86,5.5,4.230769230769231,5.0,6.666666666666667,2.0,1.0,4.857142857142858,5.5,4.0,4.705882352941176,1.9310344827586206,1.0,1.0,1.0,4.0
2.0,25-34,5.0,3.0,3.0,4.6,8.5,2.125,4.0,5.5,4.0,2.0,5.999999999999999,5.199999999999999,6.25,1.0,1.0,5.2,1.5,4.75,5.999999999999999,10.0,10.0,1.0,10.0,10.0,2.8,4.6,1.0,8.2,8.2,3.333333333333334,6.3999999999999995,8.071428571428573,3.25,1.0,2.5,1.0,3.25,5.5,1.0,4.0,1.0,1.0,5.86,4.0,3.3076923076923075,7.0,7.666666666666667,1.75,10.0,1.0,5.5,7.0,4.705882352941176,6.379310344827585,1.8181818181818183,1.8181818181818183,1.0,5.5
1.0,25-34,5.0,3.0,3.0,4.6,8.5,1.0,4.0,1.0,4.0,1.5,5.0,5.999999999999999,5.875,1.0,3.25,5.2,2.5,4.666666666666667,5.0,7.75,10.0,1.0,8.5,10.0,6.3999999999999995,6.3999999999999995,5.5,1.0,2.8,3.6666666666666665,6.3999999999999995,8.714285714285715,2.125,1.0,6.25,1.0,5.5,7.75,2.125,4.0,1.0,1.0,5.86,5.5,3.769230769230769,5.5,6.333333333333333,1.5,10.0,3.571428571428572,1.0,4.0,4.705882352941176,2.6551724137931036,1.8181818181818183,1.8181818181818183,1.0,5.5
2.0,35-44,3.0,3.0,1.0,1.9,8.5,1.0,4.0,3.25,1.0,1.0,8.0,6.799999999999999,9.625,1.0,5.5,6.4,2.0,5.333333333333334,4.0,3.25,1.0,5.5,9.25,10.0,2.8,10.0,1.0,1.0,2.8,1.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0,2.125,1.0,7.0,1.0,10.0,6.3999999999999995,7.0,7.461538461538462,4.0,7.0,1.0,10.0,10.0,10.0,4.0,2.058823529411765,1.3103448275862069,1.8181818181818183,1.8181818181818183,10.0,7.0
1.0,25-34,3.0,3.0,1.0,1.9,9.25,2.125,4.0,1.0,4.0,1.0,10.0,9.399999999999999,10.0,1.0,5.5,6.4,1.75,5.666666666666666,4.0,7.75,8.2,5.5,7.75,10.0,6.3999999999999995,10.0,1.0,2.8,1.0,1.0,10.0,8.071428571428573,1.0,1.0,1.9999999999999998,1.0,10.0,4.0,1.0,10.0,1.0,10.0,5.86,7.0,3.3076923076923075,1.5,6.666666666666667,1.0,10.0,6.142857142857142,10.0,4.0,4.705882352941176,1.0,1.0,1.0,1.0,7.75
2.0,25-34,2.0,3.0,1.0,1.9,7.0,1.0,7.0,1.0,1.0,1.0,10.0,8.928571428571429,10.0,1.0,5.5,6.799999999999999,1.75,7.0,5.0,3.25,8.2,10.0,7.0,10.0,2.8,10.0,5.5,1.0,1.0,1.0,8.2,8.071428571428573,1.0,1.0,4.0,1.0,10.0,2.5,1.0,4.0,1.0,10.0,6.579999999999999,7.0,2.3846153846153846,4.0,6.666666666666667,1.0,10.0,10.0,10.0,4.0,4.705882352941176,1.3103448275862069,1.8181818181818183,1.8181818181818183,1.0,3.25
1.0,19-24,3.0,3.0,1.0,1.9,7.0,1.0,7.0,3.25,4.0,1.0,7.0,6.6,7.0,1.0,1.0,6.6,2.0,5.0,4.0,3.25,8.2,5.5,7.0,10.0,2.8,10.0,1.0,1.0,1.0,1.0,6.3999999999999995,8.071428571428573,1.0,1.0,1.0,1.0,10.0,2.125,1.0,7.0,1.0,5.5,7.3,7.0,2.3846153846153846,3.5,7.0,1.0,10.0,7.428571428571428,10.0,4.0,3.647058823529412,1.0,1.0,1.0,10.0,4.0
2.0,25-34,5.0,3.0,1.0,1.9,6.25,1.0,7.0,3.25,1.0,1.0,7.0,6.3999999999999995,7.0,1.0,5.5,6.0,2.0,5.714285714285714,4.0,3.25,8.2,5.5,8.5,10.0,2.8,10.0,1.0,2.8,1.0,1.0,8.2,8.071428571428573,2.125,1.0,2.5,2.5,10.0,5.5,1.0,7.0,1.0,10.0,6.579999999999999,7.0,5.615384615384615,4.0,7.0,1.0,10.0,4.857142857142858,10.0,4.0,3.1176470588235294,1.0,1.0,3.454545454545454,5.5,6.25
1.0,65+,5.0,2.0,1.0,8.2,5.0,2.125,4.0,7.75,4.0,1.25,7.0,5.071428571428571,7.0,1.0,3.25,8.8,4.5,5.999999999999999,1.0,1.0,1.0,10.0,4.0,10.0,10.0,8.2,5.5,1.0,1.0,2.0,6.3999999999999995,8.714285714285715,1.0,1.0,7.0,1.0,10.0,6.625,3.25,10.0,4.0,10.0,9.1,5.5,1.9230769230769231,6.0,6.666666666666667,1.75,10.0,8.714285714285715,10.0,1.0,7.352941176470589,1.0,1.0,1.0,5.5,1.0
2.0,65+,2.0,2.0,7.0,10.0,4.75,3.2500000000000004,4.0,3.25,1.0,1.0,4.0,6.2,8.714285714285715,1.0,7.75,7.6,5.5,4.333333333333334,4.0,3.25,2.8,10.0,7.0,10.0,8.2,10.0,1.0,2.8,1.0,1.6666666666666667,6.3999999999999995,10.0,1.0,1.0,6.25,2.5,7.75,3.25,2.125,10.0,1.0,5.5,5.86,8.5,5.615384615384615,5.5,6.666666666666667,1.0,10.0,10.0,10.0,7.0,5.764705882352941,1.0,1.8181818181818183,1.8181818181818183,5.5,2.5
1.0,65+,3.0,2.0,1.0,7.3,3.25,2.125,4.0,5.5,7.0,1.75,5.5,5.4,7.0,1.0,3.25,7.0,6.5,6.666666666666667,1.0,1.0,8.2,5.5,5.5,10.0,8.2,10.0,5.5,1.0,1.0,1.0,6.3999999999999995,10.0,1.0,1.0,7.0,1.0,10.0,6.625,3.25,10.0,4.0,1.0,8.02,5.5,2.8461538461538463,6.5,6.333333333333333,1.0,10.0,10.0,1.0,4.0,7.882352941176471,1.0,1.0,1.0,1.0,1.0
2.0,35-44,3.0,2.0,1.0,8.2,1.75,3.2500000000000004,4.0,5.5,7.0,2.5,9.0,6.799999999999999,9.625,1.0,5.5,9.4,8.0,6.666666666666667,1.0,1.0,8.2,5.5,5.5,10.0,10.0,10.0,5.5,1.0,1.0,2.0,6.3999999999999995,10.0,3.25,5.5,7.75,1.0,10.0,7.75,8.875,4.0,4.0,10.0,8.02,4.0,1.9230769230769231,7.0,8.0,1.75,10.0,3.571428571428572,10.0,8.5,8.941176470588236,1.0,1.0,1.8181818181818183,1.0,1.0
1.0,45-54,3.0,2.0,4.0,6.3999999999999995,5.5,3.2500000000000004,4.0,7.75,4.0,1.0,8.0,7.4,7.75,1.0,1.0,7.6,7.0,5.333333333333334,1.0,5.5,8.2,10.0,5.5,10.0,4.6,8.2,1.0,2.8,1.0,1.6666666666666667,4.6,7.428571428571429,1.0,1.0,4.75,1.0,10.0,5.5,3.25,10.0,7.0,10.0,8.02,5.5,1.9230769230769231,1.5,7.333333333333334,1.75,10.0,7.428571428571428,10.0,1.0,7.352941176470589,1.0,1.8181818181818183,1.8181818181818183,5.5,1.7499999999999998
2.0,65+,3.0,2.0,1.0,8.2,3.25,2.125,4.0,7.75,4.0,1.75,8.0,6.6,8.5,1.0,3.25,9.6,8.25,6.333333333333333,1.0,5.5,8.2,10.0,5.5,10.0,8.2,10.0,5.5,2.8,1.0,1.0,6.3999999999999995,9.357142857142856,1.0,1.0,4.75,1.0,10.0,6.625,6.625,10.0,4.0,10.0,10.0,5.5,1.9230769230769231,7.5,7.666666666666667,2.5,10.0,6.142857142857142,10.0,2.5,7.882352941176471,1.0,1.0,1.0,5.5,3.25
1.0,55-64,3.0,2.0,1.0,7.3,1.75,2.125,4.0,7.75,4.0,2.0,9.0,6.2,8.0,1.0,3.25,8.6,8.0,6.666666666666667,4.0,3.25,8.2,10.0,4.75,10.0,10.0,10.0,5.5,2.8,1.0,1.6666666666666667,6.3999999999999995,10.0,5.5,1.0,7.0,1.0,10.0,5.5,7.75,10.0,1.0,10.0,10.0,4.0,1.9230769230769231,5.5,7.333333333333334,2.0,10.0,3.571428571428572,10.0,2.5,7.882352941176471,1.0,1.0,1.0,1.0,2.5
2.0,55-64,3.0,2.0,1.0,7.3,3.25,3.2500000000000004,4.0,7.75,4.0,3.0,10.0,6.2,7.0,1.0,3.25,9.6,8.5,5.999999999999999,1.0,3.25,8.2,10.0,4.75,10.0,10.0,10.0,5.5,2.8,1.0,1.6666666666666667,6.3999999999999995,10.0,10.0,1.0,4.75,2.5,10.0,4.375,7.75,7.0,4.0,10.0,10.0,4.0,1.9230769230769231,7.0,7.333333333333334,2.0,10.0,4.857142857142858,10.0,4.0,7.882352941176471,1.0,1.0,1.0,5.5,3.25
1.0,35-44,2.0,2.0,3.0,10.0,4.75,1.0,4.0,3.25,1.0,1.0,10.0,9.0,10.0,1.0,3.25,7.8,5.5,5.0,7.0,3.25,2.8,10.0,3.25,10.0,6.3999999999999995,10.0,1.0,2.8,1.0,1.6666666666666667,4.6,10.0,2.125,1.0,4.0,2.5,7.75,3.25,2.125,10.0,1.0,1.0,6.579999999999999,7.0,5.615384615384615,7.0,5.666666666666668,1.0,10.0,10.0,10.0,7.0,7.352941176470589,1.0,1.0,1.0,5.5,3.25
2.0,35-44,5.0,2.0,8.0,7.3,3.25,2.125,10.0,5.5,1.0,3.25,1.0,4.8,8.285714285714285,1.0,1.0,8.8,5.75,5.333333333333334,1.0,5.5,2.8,10.0,7.75,10.0,10.0,4.6,1.0,8.2,2.8,4.0,10.0,6.142857142857142,1.0,1.0,4.0,1.0,10.0,1.0,7.75,10.0,1.0,1.0,6.579999999999999,7.0,6.076923076923077,8.0,7.666666666666667,1.5,1.0,2.285714285714285,10.0,1.0,7.882352941176471,1.9310344827586206,1.0,1.0,5.5,3.25
1.0,35-44,5.0,2.0,5.999999999999999,8.2,4.75,1.0,7.0,5.5,4.0,1.5,9.0,8.2,10.0,1.0,1.0,6.6,6.25,8.666666666666666,7.0,1.0,2.8,5.5,7.0,10.0,6.3999999999999995,10.0,1.0,1.0,1.0,1.6666666666666667,6.3999999999999995,8.714285714285715,1.0,1.0,4.75,1.0,10.0,1.0,5.5,1.0,4.0,10.0,6.579999999999999,8.5,2.8461538461538463,5.5,5.666666666666668,3.5,10.0,2.285714285714285,10.0,5.5,6.823529411764705,1.3103448275862069,1.0,1.0,1.0,1.7499999999999998
2.0,45-54,5.0,2.0,1.0,9.1,4.0,3.2500000000000004,4.0,5.5,7.0,3.0,8.0,8.6,10.0,1.0,1.0,3.0,6.0,4.666666666666667,1.0,3.25,8.2,10.0,7.0,10.0,4.6,10.0,1.0,2.8,1.0,3.333333333333334,4.6,8.714285714285715,1.0,1.0,4.75,2.5,10.0,7.75,5.5,4.0,7.0,10.0,7.3,5.5,3.3076923076923075,8.0,6.666666666666667,2.5,10.0,1.0,10.0,1.0,4.705882352941176,3.4827586206896552,1.0,1.0,10.0,3.25
1.0,25-34,5.0,2.0,10.0,3.6999999999999997,2.5,1.0,4.0,5.5,7.0,1.0,3.0,6.2,7.375,1.0,3.25,5.6,5.75,8.666666666666666,8.0,1.0,2.8,5.5,7.75,10.0,8.2,8.2,1.0,8.2,1.0,3.6666666666666665,8.2,7.428571428571429,1.0,1.0,6.25,1.0,10.0,5.5,6.625,10.0,1.0,1.0,5.86,7.0,2.3846153846153846,7.0,7.666666666666667,6.25,1.0,6.142857142857142,1.0,10.0,5.764705882352941,1.6206896551724137,1.8181818181818183,2.6363636363636367,1.0,2.5
2.0,45-54,2.0,2.0,10.0,7.3,5.5,1.0,4.0,5.5,4.0,4.0,7.0,6.2,7.0,1.0,1.0,6.2,7.25,8.0,7.0,1.0,2.8,5.5,9.25,10.0,6.3999999999999995,8.2,1.0,8.2,1.0,2.6666666666666665,6.3999999999999995,9.357142857142856,1.0,1.0,7.0,1.0,10.0,5.5,7.75,10.0,4.0,10.0,6.579999999999999,7.0,2.8461538461538463,5.0,6.666666666666667,4.25,10.0,3.571428571428572,10.0,7.0,6.823529411764705,1.6206896551724137,1.0,1.0,1.0,1.7499999999999998
1.0,25-34,5.0,2.0,10.0,7.3,4.0,1.0,10.0,5.5,1.0,1.75,7.0,6.3999999999999995,4.75,1.0,1.0,4.6,5.75,8.666666666666666,9.0,1.0,2.8,5.5,7.75,10.0,8.2,8.2,1.0,10.0,1.0,2.6666666666666665,8.2,9.357142857142856,1.0,1.0,7.0,2.5,10.0,5.5,6.625,10.0,4.0,5.5,5.86,7.0,2.3846153846153846,5.5,7.333333333333334,5.0,10.0,3.571428571428572,10.0,7.0,6.294117647058823,1.9310344827586206,1.0,1.0,1.0,5.5
2.0,55-64,3.0,2.0,8.0,9.1,5.5,1.0,7.0,5.5,1.0,3.25,7.0,6.799999999999999,7.75,1.0,1.0,8.8,5.75,7.333333333333334,9.0,1.0,8.2,5.5,7.75,10.0,6.3999999999999995,10.0,1.0,8.2,1.0,2.3333333333333335,6.3999999999999995,8.714285714285715,1.0,1.0,7.0,1.0,10.0,4.375,3.25,10.0,4.0,10.0,5.86,8.5,1.4615384615384615,7.0,7.0,2.75,10.0,3.571428571428572,10.0,7.0,5.235294117647058,1.0,1.0,1.0,1.0,4.0
1.0,25-34,5.0,2.0,3.0,8.2,7.0,3.2500000000000004,4.0,5.5,1.0,1.0,5.999999999999999,7.8,8.0,1.0,7.75,9.4,3.0,6.333333333333333,4.0,1.0,8.2,10.0,4.75,10.0,6.3999999999999995,10.0,1.0,2.8,1.0,2.6666666666666665,2.8,9.357142857142856,1.0,3.25,4.0,1.0,10.0,7.75,4.375,10.0,1.0,1.0,5.14,7.0,6.538461538461538,4.5,9.333333333333334,2.0,10.0,8.714285714285715,10.0,4.0,6.823529411764705,1.0,1.8181818181818183,1.8181818181818183,10.0,1.7499999999999998
2.0,35-44,5.0,2.0,7.0,10.0,3.25,1.0,4.0,3.25,1.0,1.0,5.0,7.8,8.875,1.0,5.5,7.2,6.25,3.333333333333333,4.0,1.0,2.8,5.5,8.5,10.0,8.2,6.3999999999999995,1.0,8.2,1.0,3.333333333333334,1.0,8.071428571428573,1.0,1.0,6.25,1.0,7.75,5.5,3.25,10.0,7.0,1.0,5.86,7.0,7.0,6.5,8.666666666666666,1.0,10.0,10.0,10.0,4.0,6.294117647058823,1.0,1.0,1.0,7.75,4.0
1.0,19-24,5.0,2.0,10.0,9.1,8.5,1.0,4.0,5.5,4.0,3.5,5.0,5.0,4.0,1.0,3.25,9.4,5.25,7.666666666666667,10.0,1.0,10.0,5.5,5.5,10.0,6.3999999999999995,10.0,5.5,1.0,1.0,1.0,6.3999999999999995,9.357142857142856,2.125,3.25,2.5,2.5,4.375,1.0,5.5,10.0,1.0,10.0,5.86,8.5,2.8461538461538463,3.0,8.0,3.5,1.0,2.285714285714285,10.0,10.0,7.882352941176471,1.0,1.0,1.0,1.0,2.5
2.0,25-34,5.0,2.0,8.0,7.3,4.0,1.0,7.0,3.25,4.0,3.0,1.0,4.6000000000000005,6.25,1.0,1.0,7.8,5.75,4.666666666666667,1.0,3.25,2.8,10.0,9.25,10.0,10.0,6.3999999999999995,1.0,2.8,2.8,3.333333333333334,1.0,7.428571428571429,1.0,1.0,6.25,1.0,10.0,1.0,7.75,10.0,1.0,1.0,6.579999999999999,7.0,4.692307692307692,7.0,8.0,1.5,1.0,2.285714285714285,10.0,1.0,7.882352941176471,1.9310344827586206,1.0,1.0,5.5,4.75
1.0,25-34,5.0,3.0,7.0,1.9,7.75,1.0,7.0,5.5,4.0,4.0,3.0,4.4,8.125,1.0,5.5,8.8,5.0,7.0,7.0,1.0,8.2,10.0,5.0,10.0,6.3999999999999995,10.0,5.5,1.0,1.0,3.333333333333334,6.3999999999999995,10.0,1.0,1.0,4.75,4.0,3.25,2.125,5.5,10.0,1.0,10.0,5.86,2.5,1.9230769230769231,4.5,8.666666666666666,3.0,1.0,7.428571428571428,10.0,5.5,8.411764705882351,1.0,1.0,1.0,10.0,1.7499999999999998
2.0,19-24,5.0,3.0,8.0,7.3,4.0,1.0,7.0,7.75,1.0,3.0,1.0,4.4,4.0,1.0,3.25,8.4,4.75,4.666666666666667,1.0,1.0,2.8,10.0,8.5,10.0,8.2,4.6,1.0,8.2,2.8,2.6666666666666665,6.3999999999999995,6.7857142857142865,1.0,1.0,6.25,1.0,10.0,1.0,6.625,7.0,1.0,1.0,6.579999999999999,7.0,3.769230769230769,7.5,7.666666666666667,1.25,1.0,4.857142857142858,10.0,1.0,7.352941176470589,2.2413793103448274,1.0,1.0,5.5,3.25
1.0,19-24,5.0,3.0,5.999999999999999,2.8,7.0,1.0,7.0,5.5,1.0,4.0,1.0,6.3999999999999995,9.625,1.0,1.0,9.2,4.5,7.333333333333334,8.0,3.25,8.2,10.0,3.25,10.0,8.2,10.0,5.5,1.0,1.0,3.333333333333334,4.6,10.0,4.375,1.0,2.5,2.5,1.0,1.0,5.5,10.0,1.0,10.0,5.86,4.0,2.3846153846153846,5.5,8.666666666666666,1.5,1.0,2.285714285714285,10.0,7.0,7.352941176470589,1.0,1.0,1.0,5.5,1.7499999999999998
2.0,45-54,5.0,3.0,8.0,7.3,3.25,1.0,7.0,3.25,4.0,3.0,1.0,4.6000000000000005,7.5,1.0,1.0,8.2,5.5,5.333333333333334,1.0,1.0,2.8,10.0,8.5,10.0,8.2,4.6,1.0,10.0,2.8,4.0,10.0,6.7857142857142865,1.0,1.0,7.0,1.0,10.0,1.0,5.5,7.0,1.0,1.0,6.579999999999999,7.0,3.769230769230769,7.0,8.333333333333334,1.5,1.0,4.857142857142858,10.0,1.0,8.411764705882351,1.0,1.0,1.0,5.5,4.0
1.0,25-34,5.0,3.0,7.0,1.9,10.0,1.0,4.0,5.5,7.0,3.75,1.9999999999999998,4.0,8.5,1.0,5.5,8.6,5.0,8.0,10.0,1.0,2.8,10.0,7.75,10.0,8.2,10.0,5.5,1.0,1.0,5.666666666666668,6.3999999999999995,10.0,4.375,1.0,2.5,4.0,3.25,1.0,5.5,7.0,1.0,10.0,6.579999999999999,4.0,2.8461538461538463,5.0,9.0,1.0,1.0,2.285714285714285,10.0,7.0,7.882352941176471,3.1724137931034484,1.0,1.0,1.0,1.0
2.0,25-34,5.0,3.0,8.0,2.8,8.5,1.0,4.0,7.75,1.0,4.0,3.0,5.6,8.5,1.0,5.5,8.8,5.0,7.666666666666667,4.0,1.0,2.8,5.5,7.0,10.0,8.2,10.0,5.5,1.0,2.8,4.0,6.3999999999999995,10.0,2.125,1.0,2.5,2.5,3.25,3.25,4.375,10.0,1.0,10.0,5.14,4.0,2.3846153846153846,5.5,8.666666666666666,2.25,1.0,7.428571428571428,10.0,5.5,7.352941176470589,1.9310344827586206,1.0,1.0,1.0,1.7499999999999998
1.0,19-24,5.0,3.0,7.0,2.8,9.25,1.0,4.0,7.75,4.0,4.5,8.0,6.6,8.875,1.0,5.5,8.6,5.75,5.999999999999999,1.0,1.0,8.2,10.0,4.75,10.0,8.2,10.0,5.5,1.0,1.0,1.6666666666666667,4.6,10.0,2.125,1.0,2.5,2.5,3.25,2.125,5.5,7.0,1.0,10.0,5.14,4.0,1.4615384615384615,4.0,8.333333333333334,2.5,1.0,6.142857142857142,10.0,4.0,7.882352941176471,2.2413793103448274,1.0,1.0,1.0,1.7499999999999998
2.0,19-24,5.0,3.0,7.0,1.9,9.25,1.0,4.0,5.5,4.0,5.75,7.0,5.199999999999999,9.25,1.0,3.25,8.8,6.0,7.0,5.0,1.0,1.0,10.0,7.75,10.0,8.2,10.0,1.0,1.0,1.0,3.6666666666666665,4.6,10.0,2.125,1.0,2.5,4.0,1.0,2.125,4.375,10.0,1.0,10.0,6.579999999999999,4.0,2.8461538461538463,5.0,9.0,2.0,1.0,6.142857142857142,10.0,5.5,7.352941176470589,1.9310344827586206,1.0,1.0,3.25,1.7499999999999998
1.0,19-24,5.0,3.0,5.999999999999999,8.2,3.25,1.0,4.0,1.0,4.0,2.0,3.0,5.999999999999999,8.5,1.0,1.0,7.8,5.25,4.0,1.0,1.0,8.2,10.0,4.75,10.0,4.6,10.0,1.0,1.0,2.8,4.0,2.8,10.0,1.0,1.0,1.75,2.5,2.125,2.125,4.375,10.0,1.0,5.5,5.86,8.5,2.3846153846153846,6.5,7.0,2.5,1.0,7.428571428571428,10.0,5.5,7.352941176470589,1.3103448275862069,1.0,1.0,5.5,1.7499999999999998
2.0,19-24,2.0,3.0,9.0,2.8,9.25,1.0,7.0,3.25,7.0,4.75,8.0,9.6,10.0,1.0,5.5,9.0,6.0,7.333333333333334,1.0,3.25,10.0,10.0,10.0,10.0,4.6,6.3999999999999995,1.0,10.0,1.0,4.0,4.6,7.428571428571429,1.0,1.0,4.75,1.0,1.0,5.5,4.375,7.0,1.0,10.0,5.14,4.0,2.3846153846153846,4.0,8.666666666666666,2.25,1.0,7.428571428571428,1.0,1.0,6.823529411764705,1.9310344827586206,1.0,1.0,3.25,7.0
1.0,25-34,3.0,3.0,8.0,2.8,7.0,1.0,4.0,5.5,4.0,3.75,4.0,4.200000000000001,,1.0,3.25,8.6,4.5,7.0,7.0,3.25,8.2,5.5,10.0,10.0,4.6,10.0,5.5,1.0,1.0,3.0,6.3999999999999995,10.0,2.125,1.0,2.5,4.0,1.0,1.0,4.375,10.0,1.0,10.0,5.86,4.0,1.4615384615384615,3.0,8.666666666666666,1.5,1.0,1.0,10.0,7.0,7.352941176470589,1.6206896551724137,1.0,1.0,3.25,1.7499999999999998
2.0,19-24,5.0,3.0,8.0,6.3999999999999995,2.5,1.0,7.0,7.75,1.0,3.75,1.0,3.4,7.0,1.0,3.25,8.4,4.0,4.333333333333334,1.0,1.0,2.8,10.0,7.75,10.0,10.0,6.3999999999999995,1.0,8.2,2.8,2.6666666666666665,10.0,7.428571428571429,1.0,1.0,5.5,1.0,10.0,1.0,6.625,10.0,4.0,1.0,6.579999999999999,7.0,3.769230769230769,7.5,7.666666666666667,1.0,1.0,4.857142857142858,10.0,1.0,7.882352941176471,3.4827586206896552,1.0,1.0,5.5,3.25
1.0,25-34,5.0,3.0,9.0,3.6999999999999997,7.75,1.0,7.0,5.5,4.0,3.75,4.0,5.199999999999999,5.5,1.0,3.25,8.2,5.0,7.0,8.0,3.25,8.2,5.5,7.0,10.0,6.3999999999999995,10.0,5.5,1.0,1.0,3.0,6.3999999999999995,10.0,4.375,3.25,2.5,1.0,1.0,1.0,5.5,7.0,1.0,10.0,6.579999999999999,4.0,2.3846153846153846,3.0,7.0,1.0,1.0,6.142857142857142,10.0,8.5,6.294117647058823,3.1724137931034484,1.0,1.0,1.0,2.5
2.0,19-24,5.0,3.0,8.0,7.3,2.5,1.0,7.0,7.75,1.0,3.25,1.0,3.8,8.5,1.0,1.0,8.6,5.25,4.666666666666667,1.0,1.0,2.8,5.5,7.0,10.0,6.3999999999999995,6.3999999999999995,1.0,1.0,2.8,3.0,10.0,7.428571428571429,1.0,1.0,7.0,1.0,10.0,1.0,6.625,10.0,4.0,1.0,6.579999999999999,7.0,3.769230769230769,8.5,7.333333333333334,1.0,1.0,4.857142857142858,10.0,1.0,7.882352941176471,1.3103448275862069,1.0,1.0,5.5,3.25
1.0,25-34,4.0,3.0,5.999999999999999,1.9,7.0,1.0,7.0,3.25,7.0,3.5,1.9999999999999998,4.6000000000000005,7.0,1.0,3.25,9.0,3.75,7.666666666666667,5.999999999999999,1.0,2.8,10.0,6.25,10.0,6.3999999999999995,10.0,5.5,1.0,1.0,3.333333333333334,6.3999999999999995,10.0,4.375,1.0,2.5,4.0,2.125,2.125,4.375,10.0,1.0,10.0,6.579999999999999,2.5,2.3846153846153846,4.5,8.666666666666666,1.5,1.0,6.142857142857142,10.0,8.5,7.352941176470589,1.0,1.0,1.0,1.0,1.7499999999999998
